code_barre,num_inventaire,old_num_inventaire,departement,num_bureau,beneficiaire,designation,quantite,num_serie,condition,description,prix,categorie,chemin_image,custom_fields,date_ajouter,date_modification
SC0290,INV-2025-1130,,H doc,86,BIB1,ARMOIRE RANGEMENT CASIER,1,,BON,EN METAL  4 CASIERS,0.00,,,{},2025-06-30T01:35:51.907Z,2025-06-30T01:35:51.907Z
SC0291,INV-2025-1131,,H doc,86,BIB1,ARMOIRE RANGEMENT CASIER,1,,BON,EN METAL  4 CASIERS,0.00,,,{},2025-06-30T01:35:52.121Z,2025-06-30T01:35:52.121Z
SC0292,INV-2025-1132,,H doc,86,BIB1,ARMOIRE RANGEMENT CASIER,1,,BON,EN METAL  4 CASIERS,0.00,,,{},2025-06-30T01:35:52.340Z,2025-06-30T01:35:52.340Z
SC0293,INV-2025-1133,,H doc,86,BIB1,BUREAU A CAISSON INTÉGRÉ,1,,BON,EN BOIS 1 X CAISSONS INTEGRE  2 TIROIRS,0.00,,,{},2025-06-30T01:35:52.557Z,2025-06-30T01:35:52.557Z
EXP_3935,INV-2025-1134,,H doc,86,BIB1,TABLE DE REUNION,1,,BON,EN BOIS MARRON,0.00,,,{},2025-06-30T01:35:52.770Z,2025-06-30T01:35:52.770Z
ECR_POSITF_574,INV-2025-1135,,H doc,86,BIB1,RAYONNAGE ARCHIVE METALLIQUE,1,,MAUVAIS,EN METAL  18 TABLETTES 1 SUPPORT,0.00,,,{},2025-06-30T01:35:52.981Z,2025-06-30T01:35:52.981Z
3580,INV-2025-1136,,H doc,86,BIB1,CLIMATISEUR MONO BLOC,1,,BON,MONOBLOC MARQUE CARRERA KCR-2TY,0.00,,,{},2025-06-30T01:35:53.194Z,2025-06-30T01:35:53.194Z
3425,INV-2025-1137,,H doc,86,BIB1,CLIMATISEUR MONO BLOC,1,,BON,CARRIER,0.00,,,{},2025-06-30T01:35:53.405Z,2025-06-30T01:35:53.405Z
3427,INV-2025-1138,,H doc,86,BIB1,CLIMATISEUR MONO BLOC,1,,MAUVAIS,MONOBLOC CARRIER,0.00,,,{},2025-06-30T01:35:53.623Z,2025-06-30T01:35:53.623Z
SC0294,INV-2025-1139,,H doc,86,BIB1,CLIMATISEUR MONO BLOC,1,,MAUVAIS,CARRERA,0.00,,,{},2025-06-30T01:35:53.838Z,2025-06-30T01:35:53.838Z
SC0295,INV-2025-1140,,H doc,86,BIB1,POINT D'ACCES,1,,MAUVAIS,GIGABYTE GN-BR03GM,0.00,,,{},2025-06-30T01:35:54.052Z,2025-06-30T01:35:54.052Z
SC0296,INV-2025-1141,,H doc,86,BIB1,ARMOIRE MÉTALLIQUE,1,2241,MOYEN,EN METAL 2 PORTES BATTANTES,0.00,,,{},2025-06-30T01:35:54.262Z,2025-06-30T01:35:54.262Z
ECR_POSITF_68,INV-2025-1142,,H doc,86,BIB1,ARMOIRE RESEAU,1,,MOYEN,EN METAL   1 PORTE EN VERRE PETITE,0.00,,,{},2025-06-30T01:35:54.482Z,2025-06-30T01:35:54.482Z
ECR_POSITF_575,INV-2025-1143,,H doc,86,BIB1,RAYONNAGE ARCHIVE  METALLIQUE,1,2775,MOYEN,EN METAL 5X2 TABLETTES BLANCHES,0.00,,,{},2025-06-30T01:35:54.698Z,2025-06-30T01:35:54.698Z
ECR_POSITF_576,INV-2025-1144,,H doc,86,BIB1,RAYONNAGE ARCHIVE  METALLIQUE,1,2774,MOYEN,EN METAL 5X2 TABLETTES BLANCHES,0.00,,,{},2025-06-30T01:35:54.913Z,2025-06-30T01:35:54.913Z
ECR_POSITF_577,INV-2025-1145,,H doc,86,BIB1,RAYONNAGE ARCHIVE  METALLIQUE,1,2763,MOYEN,EN METAL 5X2 TABLETTES BLANCHES,0.00,,,{},2025-06-30T01:35:55.136Z,2025-06-30T01:35:55.136Z
ECR_POSITF_578,INV-2025-1146,,H doc,86,BIB1,RAYONNAGE ARCHIVE  METALLIQUE,1,2771,MOYEN,EN METAL 5X2 TABLETTES BLANCHES,0.00,,,{},2025-06-30T01:35:55.353Z,2025-06-30T01:35:55.353Z
ECR_POSITF_579,INV-2025-1147,,H doc,86,BIB1,RAYONNAGE ARCHIVE  METALLIQUE,1,2707,MOYEN,EN METAL 5X2 TABLETTES BLANCHES,0.00,,,{},2025-06-30T01:35:55.568Z,2025-06-30T01:35:55.568Z
ECR_POSITF_580,INV-2025-1148,,H doc,86,BIB1,RAYONNAGE ARCHIVE  METALLIQUE,1,2766,MOYEN,EN METAL 5X2 TABLETTES BLANCHES,0.00,,,{},2025-06-30T01:35:55.783Z,2025-06-30T01:35:55.783Z
ECR_POSITF_581,INV-2025-1149,,H doc,86,BIB1,RAYONNAGE ARCHIVE  METALLIQUE,1,2770,MOYEN,EN METAL 5X2 TABLETTES BLANCHES,0.00,,,{},2025-06-30T01:35:55.993Z,2025-06-30T01:35:55.993Z
SC0297,INV-2025-1150,0077,H doc,86,BIB1,TABLEAU ARDOISE,1,,MOYEN,,0.00,,,{},2025-06-30T01:35:56.226Z,2025-06-30T01:35:56.226Z
ECR_POSITF_385,INV-2025-1151,,I,87,VIDE,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI ACCOUDOIRE,0.00,,,{},2025-06-30T01:35:56.440Z,2025-06-30T01:35:56.440Z
ECR_POSITF_386,INV-2025-1152,,I,87,VIDE,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI Skaï  NOIR,0.00,,,{},2025-06-30T01:35:56.650Z,2025-06-30T01:35:56.650Z
ECR_POSITF_387,INV-2025-1153,,I,87,VIDE,CHAISE VISITEUR,1,,MOYEN,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:35:56.865Z,2025-06-30T01:35:56.865Z
SC0298,INV-2025-1154,,I,87,VIDE,ELEMENT ETAGER,1,,MOYEN,EN BOIS 5 TABLETTES,0.00,,,{},2025-06-30T01:35:57.080Z,2025-06-30T01:35:57.080Z
SC0299,INV-2025-1155,,I,87,VIDE,ELEMENT ETAGER,1,,MOYEN,EN BOIS 5 TABLETTES,0.00,,,{},2025-06-30T01:35:57.305Z,2025-06-30T01:35:57.305Z
SC0300,INV-2025-1156,,I,87,VIDE,TABLE,1,,MOYEN,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:35:57.520Z,2025-06-30T01:35:57.520Z
SC0301,INV-2025-1157,,I,87,VIDE,CLIMATISEUR MONO BLOC,1,,MOYEN,MANQUE NON INDIQUE,0.00,,,{},2025-06-30T01:35:57.736Z,2025-06-30T01:35:57.736Z
ECR_POSITF_388,INV-2025-1158,,I,88,VIDE,CHAISE BUREAU,1,,MAUVAIS,EN TISSU GRIS   A ROULETTES,0.00,,,{},2025-06-30T01:35:57.963Z,2025-06-30T01:35:57.963Z
SC0311,INV-2025-1159,,I,88,VIDE,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:35:58.187Z,2025-06-30T01:35:58.187Z
SC0302,INV-2025-1160,,I,88,VIDE,TABLE,1,,MAUVAIS,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:35:58.404Z,2025-06-30T01:35:58.404Z
ECR_POSITF_164,INV-2025-1161,,I,88,VIDE,BUREAU,1,,MOYEN,EN BOIS,0.00,,,{},2025-06-30T01:35:58.626Z,2025-06-30T01:35:58.626Z
SC0303,INV-2025-1162,,I,88,VIDE,TABLE,1,,MOYEN,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:35:58.842Z,2025-06-30T01:35:58.842Z
SC0304,INV-2025-1163,0081,I,89,VIDE,TABLEAU ARDOISE,1,,BON,,0.00,,,{},2025-06-30T01:35:59.068Z,2025-06-30T01:35:59.068Z
SC0305,INV-2025-1164,,I,89,VIDE,ARMOIRE BIBILIOTHEQUE EN BOIS,1,,MAUVAIS,EN BOIS MARRON SOMBRE CASSÉ,0.00,,,{},2025-06-30T01:35:59.284Z,2025-06-30T01:35:59.284Z
ECR_POSITF_21,INV-2025-1165,,I,89,VIDE,ARMOIRE BIBLIOTHEQUE VITREE,1,,BON,EN BOIS  2 PORTES COULISSANTES EN VERRE EN HAUT  2 PORTES COULISSANTE EN  BOIS EN BAS,0.00,,,{},2025-06-30T01:35:59.500Z,2025-06-30T01:35:59.500Z
SC0306,INV-2025-1166,,I,89,VIDE,TABLE,1,,MAUVAIS,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:35:59.720Z,2025-06-30T01:35:59.720Z
SC0307,INV-2025-1167,,I,89,VIDE,ELEMENT ETAGER,1,,MOYEN,EN BOIS 6 TABLETTES,0.00,,,{},2025-06-30T01:35:59.939Z,2025-06-30T01:35:59.939Z
SC0308,INV-2025-1168,,I,89,VIDE,ELEMENT ETAGER,1,,MOYEN,EN BOIS 6 TABLETTES,0.00,,,{},2025-06-30T01:36:00.158Z,2025-06-30T01:36:00.158Z
SC0309,INV-2025-1169,,I,89,VIDE,ELEMENT ETAGER,1,,MOYEN,EN BOIS 6 TABLETTES,0.00,,,{},2025-06-30T01:36:00.379Z,2025-06-30T01:36:00.379Z
ECR_POSITF_582,INV-2025-1170,,I,89,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,2521,MOYEN,EN METAL  5X2 TABLETTES,0.00,,,{},2025-06-30T01:36:00.599Z,2025-06-30T01:36:00.599Z
SC0310,INV-2025-1171,,I,89,VIDE,TABLE,1,,MOYEN,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:36:00.817Z,2025-06-30T01:36:00.817Z
3504,INV-2025-1172,,I,90,VIDE,BUREAU A RETOUR,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:01.039Z,2025-06-30T01:36:01.039Z
ECR_POSITF_390,INV-2025-1173,,I,90,VIDE,CHAISE BUREAU,1,,BON,EN TISSU NOIR  A ROULETTES,0.00,,,{},2025-06-30T01:36:01.263Z,2025-06-30T01:36:01.263Z
3916,INV-2025-1174,,I,90,VIDE,CLIMATISEUR SPLIT,1,,BON,MARQUE NEW AIR BAG MAJOR,0.00,,,{},2025-06-30T01:36:01.484Z,2025-06-30T01:36:01.484Z
SC0312,INV-2025-1175,,I,90,VIDE,ECRAN PC,1,,BON,Moniteur SAMSUNG,0.00,,,{},2025-06-30T01:36:01.697Z,2025-06-30T01:36:01.697Z
SC0314,INV-2025-1176,,I,90,VIDE,MEUBLE BAS COMODE,1,,BON,PORTE COLISSANTE EN BOISMANQUE UNEPROPREITE PRIVE,0.00,,,{},2025-06-30T01:36:01.922Z,2025-06-30T01:36:01.922Z
ECR_POSITF_196,INV-2025-1177,,I,90,VIDE,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:02.137Z,2025-06-30T01:36:02.137Z
SC0315,INV-2025-1178,,I,90,VIDE,UNITE PC,1,,BON,CLONE,0.00,,,{},2025-06-30T01:36:02.348Z,2025-06-30T01:36:02.348Z
SC0316,INV-2025-1179,,I,90,VIDE,CAISSON MOBILE,1,,BON,EN BOIS MARRON             3 TIROIRES,0.00,,,{},2025-06-30T01:36:02.560Z,2025-06-30T01:36:02.560Z
SC0317,INV-2025-1180,,I,90,VIDE,ARMOIRE BIBILIOTHEQUE EN BOIS,1,,MOYEN,EN BOIS   2 PORTES EN BOIS COULISSANTE EN BAS  2 PORTES COULISSANTE EN VERRE  EN HAUT,0.00,,,{},2025-06-30T01:36:02.774Z,2025-06-30T01:36:02.774Z
SC0318,INV-2025-1181,,I,90,VIDE,BAFFLE,1,,MOYEN,,0.00,,,{},2025-06-30T01:36:02.990Z,2025-06-30T01:36:02.990Z
ECR_POSITF_391,INV-2025-1182,FNR 1793,I,90,VIDE,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI  ACOUDOIRES MARON,0.00,,,{},2025-06-30T01:36:03.203Z,2025-06-30T01:36:03.203Z
ECR_POSITF_392,INV-2025-1183,FNR 1781,I,90,VIDE,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI  ACOUDOIRES MARON,0.00,,,{},2025-06-30T01:36:03.490Z,2025-06-30T01:36:03.490Z
ECR_POSITF_393,INV-2025-1184,,I,91,VIDE,CHAISE VISITEUR,1,1804,BON,EN CUIR SKAIE MARRON  ACCOUDROIR,0.00,,,{},2025-06-30T01:36:03.754Z,2025-06-30T01:36:03.754Z
ECR_POSITF_583,INV-2025-1185,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:03.969Z,2025-06-30T01:36:03.969Z
ECR_POSITF_584,INV-2025-1186,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:04.194Z,2025-06-30T01:36:04.194Z
ECR_POSITF_585,INV-2025-1187,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:04.407Z,2025-06-30T01:36:04.407Z
ECR_POSITF_586,INV-2025-1188,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:04.670Z,2025-06-30T01:36:04.670Z
ECR_POSITF_587,INV-2025-1189,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:04.891Z,2025-06-30T01:36:04.891Z
ECR_POSITF_588,INV-2025-1190,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:05.110Z,2025-06-30T01:36:05.110Z
ECR_POSITF_589,INV-2025-1191,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,2047,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:05.332Z,2025-06-30T01:36:05.332Z
ECR_POSITF_590,INV-2025-1192,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:05.547Z,2025-06-30T01:36:05.547Z
ECR_POSITF_591,INV-2025-1193,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,2082,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:05.762Z,2025-06-30T01:36:05.762Z
ECR_POSITF_593,INV-2025-1194,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,2083,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:06.004Z,2025-06-30T01:36:06.004Z
ECR_POSITF_594,INV-2025-1195,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,2048,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:06.221Z,2025-06-30T01:36:06.221Z
ECR_POSITF_595,INV-2025-1196,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:06.446Z,2025-06-30T01:36:06.446Z
ECR_POSITF_596,INV-2025-1197,,I,91,VIDE,RAYONNAGE ARCHIVE  METALLIQUE,1,2503,BON,EN METAL 4 TABLETTES EN METAL,0.00,,,{},2025-06-30T01:36:06.659Z,2025-06-30T01:36:06.659Z
3266,INV-2025-1198,,I,91,VIDE,BUREAU,1,,BON,EN BOIS AVEC TIROIR CLAVIER  (PETIT),0.00,,,{},2025-06-30T01:36:07.033Z,2025-06-30T01:36:07.033Z
SC0319,INV-2025-1199,,I,91,VIDE,TABLE,1,1390,MOYEN,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:36:07.252Z,2025-06-30T01:36:07.252Z
ECR_POSITF_96,INV-2025-1200,,Sondage,92,Saadi adel,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:36:07.467Z,2025-06-30T01:36:07.467Z
ECR_POSITF_165,INV-2025-1201,,Sondage,92,Saadi adel,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:07.739Z,2025-06-30T01:36:07.739Z
ECR_POSITF_166,INV-2025-1202,,Sondage,92,Saadi adel,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:07.948Z,2025-06-30T01:36:07.948Z
SC0321-1,INV-2025-1203,,Sondage,92,Saadi adel,CAISSON MOBILE,1,,BON,EN BOIS MARRON CLAIR   3 TIROIRES,0.00,,,{},2025-06-30T01:36:08.333Z,2025-06-30T01:36:08.333Z
SC0322-1,INV-2025-1204,,Sondage,92,Saadi adel,CLIMATISEUR SPLIT,1,10182606030225,BON,MARQUE SAMSTAR CST-12CHM,0.00,,,{},2025-06-30T01:36:08.774Z,2025-06-30T01:36:08.774Z
4004-2,INV-2025-1206,,Sondage,93,LAYAIDA,ECRAN PC,1,,BON,Moniteur HP V197 de 18;5 pouces,0.00,,,{},2025-06-30T01:36:08.990Z,2025-06-30T01:36:08.990Z
ECR_POSITF_403-2,INV-2025-1207,,Sondage,93,LAYAIDA,CHAISE BUREAU,1,,BON,EN TISSU NOIR  A ROULETTES,0.00,,,{},2025-06-30T01:36:09.200Z,2025-06-30T01:36:09.200Z
SC0321-2,INV-2025-1210,,Sondage,93,LAYAIDA,CAISSON MOBILE,1,,BON,EN BOIS MARRON CLAIR   3 TIROIRES,0.00,,,{},2025-06-30T01:36:09.412Z,2025-06-30T01:36:09.412Z
ECR_POSITF_97,INV-2025-1205,,Sondage,93,LAYAIDA,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:36:09.720Z,2025-06-30T01:36:09.720Z
SC0322-2,INV-2025-1211,,Sondage,93,LAYAIDA,CLIMATISEUR SPLIT,1,101826060307859,BON,MARQUE SAMSTAR CST-12CHM,0.00,,,{},2025-06-30T01:36:09.958Z,2025-06-30T01:36:09.958Z
SC0332,INV-2025-1208,,Sondage,93,LAYAIDA,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:10.199Z,2025-06-30T01:36:10.199Z
ECR_POSITF_167,INV-2025-1209,,Sondage,93,LAYAIDA,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:10.411Z,2025-06-30T01:36:10.411Z
ECR_POSITF_98,INV-2025-1212,,Sondage,94,HANIBACHE,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:36:10.633Z,2025-06-30T01:36:10.633Z
ECR_POSITF_168,INV-2025-1214,,Sondage,94,HANIBACHE,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:10.850Z,2025-06-30T01:36:10.850Z
ECR_POSITF_169,INV-2025-1215,,Sondage,94,HANIBACHE,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:11.080Z,2025-06-30T01:36:11.080Z
SC0181,INV-2025-1216,,Sondage,94,HANIBACHE,ECRAN PC,1,,BON,Moniteur AOC  MARQUE E970SW,0.00,,,{},2025-06-30T01:36:11.295Z,2025-06-30T01:36:11.295Z
SC0323,INV-2025-1218,,Sondage,94,HANIBACHE,CAISSON MOBILE,1,,BON,EN BOIS MARRON CLAIR   3 TIROIRES,0.00,,,{},2025-06-30T01:36:11.512Z,2025-06-30T01:36:11.512Z
SC0324,INV-2025-1219,,Sondage,94,HANIBACHE,CLIMATISEUR SPLIT,1,101826060302191,BON,MARQUE SAMSTAR CST-12CHM,0.00,,,{},2025-06-30T01:36:11.727Z,2025-06-30T01:36:11.728Z
ECR_POSITF_99,INV-2025-1220,,Sondage,95,BOUREKACHE,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:36:11.941Z,2025-06-30T01:36:11.941Z
3938A5,INV-2025-1221,,Sondage,95,BOUREKACHE,CHAISE BUREAU,1,,BON,EN TISSU GRIS  FAUTEUIL DE DIRECTION  A ROULETTES,0.00,,,{},2025-06-30T01:36:12.163Z,2025-06-30T01:36:12.163Z
SC0069,INV-2025-1222,,Sondage,95,BOUREKACHE,ECRAN PC,1,,BON,Moniteur MARQUE SAMSUNG  E1920NX 19 POUCES,0.00,,,{},2025-06-30T01:36:12.378Z,2025-06-30T01:36:12.378Z
SC0070,INV-2025-1223,,Sondage,95,BOUREKACHE,UNITE PC,1,,BON,PC OEM  DESKTOP HP PRO A-MT RYZEN 3 2200G 4GO RAM 1 T HDD,0.00,,,{},2025-06-30T01:36:12.595Z,2025-06-30T01:36:12.595Z
SC0071,INV-2025-1224,,Sondage,95,BOUREKACHE,BAFFLE,1,,BON,KARDON BEIGE  MARQUE HARMON KARDON,0.00,,,{},2025-06-30T01:36:12.808Z,2025-06-30T01:36:12.808Z
3890,INV-2025-1225,,Sondage,95,BOUREKACHE,SCANNER EPSON,1,,BON,MARQUE EPSON  GT-S81,0.00,,,{},2025-06-30T01:36:13.017Z,2025-06-30T01:36:13.017Z
ECR_POSITF_170,INV-2025-1226,,Sondage,95,BOUREKACHE,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:13.236Z,2025-06-30T01:36:13.236Z
SC0325,INV-2025-1227,,Sondage,95,BOUREKACHE,CLIMATISEUR SPLIT,1,101826060302821,BON,MARQUE SAMSTAR CST-12CHM,0.00,,,{},2025-06-30T01:36:13.455Z,2025-06-30T01:36:13.455Z
SC0329,INV-2025-1228,,Sondage,95,BOUREKACHE,CAISSON MOBILE,1,,BON,EN BOIS MARRON             3 TIROIRES,0.00,,,{},2025-06-30T01:36:13.683Z,2025-06-30T01:36:13.683Z
ECR_POSITF_197,INV-2025-1229,,Sondage,95,BOUREKACHE,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:13.908Z,2025-06-30T01:36:13.908Z
3522,INV-2025-1233,,Sondage,96,RAMOUL,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:36:14.121Z,2025-06-30T01:36:14.121Z
ECR_POSITF_171,INV-2025-1235,,Sondage,96,RAMOUL,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:14.343Z,2025-06-30T01:36:14.343Z
SC0326,INV-2025-1236,,Sondage,96,RAMOUL,CLIMATISEUR SPLIT,1,101826060313148,BON,MARQUE SAMSTAR CST-12CHM,0.00,,,{},2025-06-30T01:36:14.555Z,2025-06-30T01:36:14.555Z
SC0327,INV-2025-1237,,Sondage,96,RAMOUL,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:14.772Z,2025-06-30T01:36:14.772Z
SC0012,INV-2025-1238,,Sondage,96,RAMOUL,DRAPEAU,5,,BON,DRAPEAU NATIONAL MAT EN BOIS,0.00,,,{},2025-06-30T01:36:14.993Z,2025-06-30T01:36:14.993Z
SC0320,INV-2025-1239,,Sondage,96,RAMOUL,CAISSON MOBILE,1,,BON,EN BOIS MARRON CLAIR   3 TIROIRES,0.00,,,{},2025-06-30T01:36:15.204Z,2025-06-30T01:36:15.204Z
SC0328,INV-2025-1240,,Sondage,96,RAMOUL,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:15.414Z,2025-06-30T01:36:15.414Z
3475,INV-2025-1241,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI  PIED LUGS,0.00,,,{},2025-06-30T01:36:15.628Z,2025-06-30T01:36:15.628Z
3476,INV-2025-1242,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:36:15.853Z,2025-06-30T01:36:15.853Z
3477,INV-2025-1243,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:36:16.069Z,2025-06-30T01:36:16.069Z
3478,INV-2025-1244,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:36:16.286Z,2025-06-30T01:36:16.286Z
3479,INV-2025-1245,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:36:16.516Z,2025-06-30T01:36:16.516Z
3480,INV-2025-1246,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:36:16.730Z,2025-06-30T01:36:16.730Z
3481,INV-2025-1247,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:36:16.948Z,2025-06-30T01:36:16.948Z
3482,INV-2025-1248,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:36:17.158Z,2025-06-30T01:36:17.158Z
3483,INV-2025-1249,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:36:17.374Z,2025-06-30T01:36:17.374Z
3539,INV-2025-1250,,Sondage,97,salle de reunion,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:36:17.584Z,2025-06-30T01:36:17.584Z
SC0330,INV-2025-1251,,Sondage,97,salle de reunion,CLIMATISEUR SPLIT,1,"9,33598116180801E+21",BON,MARQUE DEMRAD,0.00,,,{},2025-06-30T01:36:17.808Z,2025-06-30T01:36:17.808Z
SC0331,INV-2025-1252,,Sondage,97,salle de reunion,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:36:18.022Z,2025-06-30T01:36:18.022Z
3434,INV-2025-1253,,Sondage,97,salle de reunion,TABLE DE REUNION 2 BUREAU OVALE MUDULABLE,1,,BON,EN BOIS MARRON + 10 PLACES +2 BUREAUX,0.00,,,{},2025-06-30T01:36:18.246Z,2025-06-30T01:36:18.246Z
PRPRIVE-3,INV-2025-1262,,R,98,P GARDE,MINI RÉFRIGERATEUR,1,,BON,MARQUE ENIEM PROPRIETE PRIVE,0.00,,,{},2025-06-30T01:36:18.460Z,2025-06-30T01:36:18.460Z
SC0340-1,INV-2025-1268,,R,98,P GARDE,TELEVISEUR,1,16390826,MOYEN,JVC -FASTEXT AV-K29MR2,0.00,,,{},2025-06-30T01:36:18.696Z,2025-06-30T01:36:18.696Z
